data_base,uf,tcb,sr,cliente,ocupacao,cnae_secao,cnae_subclasse,porte,modalidade,origem,indexador,numero_de_operacoes,a_vencer_ate_90_dias,a_vencer_de_91_ate_360_dias,a_vencer_de_361_ate_1080_dias,a_vencer_de_1081_ate_1800_dias,a_vencer_de_1801_ate_5400_dias,a_vencer_acima_de_5400_dias,vencido_acima_de_15_dias,carteira_ativa,carteira_inadimplida_arrastada,ativo_problematico
2023-01-31,DF,Bancário,S3,PF,PF - Autônomo,-,-,PF - Indisponível                            ,PF - Rural e agroindustrial,Sem destinação específica,Prefixado,<= 15,15963.71,3405431.19,143283.52,26000.04,1083.33,0.0,0.0,3591761.79,0.0,0.0
2023-01-31,CE,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",PJ - Médio                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,77287.71,2344756.87,4666666.67,0.0,0.0,0.0,80636.89,7169348.14,80636.89,80636.89
2023-01-31,BA,Não bancário,S5,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista especializado de instrumentos musicais e acessórios,PJ - Micro                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,853.51,103.7,0.0,0.0,0.0,0.0,0.0,957.21,0.0,0.0
2023-01-31,CE,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de medicamentos veterinários,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,111,371026.36,306786.89,193973.26,128718.64,361108.1,0.0,134889.8,1496503.05,294555.29,1044181.73
2023-01-31,PI,Bancário,S4,PF,PF - Outros,-,-,PF - Indisponível                            ,PF - Empréstimo sem consignação em folha,Sem destinação específica,Prefixado,910,117661.79,196309.51,230767.28,61119.94,16607.04,0.0,574.88,623040.44,0.0,3337.67
2023-01-31,SC,Bancário,S2,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de lubrificantes,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Flutuantes,<= 15,15260.78,25368.08,0.0,0.0,0.0,0.0,0.0,40628.86,0.0,0.0
2023-01-31,RJ,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio atacadista de resíduos de papel e papelão,PJ - Médio                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,21,84549.68,23641.74,3069.02,0.0,0.0,0.0,0.0,111260.44,0.0,11412.01
2023-01-31,SC,Não bancário,S5,PF,PF - Autônomo,-,-,PF - Sem rendimento                          ,PF - Empréstimo sem consignação em folha,Sem destinação específica,Prefixado,<= 15,5228.2,5328.21,145.76,0.0,0.0,0.0,8807.86,19510.03,7022.11,12921.45
2023-01-31,RJ,Bancário,S3,PJ,-,PJ - Informação e comunicação,"PJ - Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,24901.04,20161.3,1120.37,0.0,0.0,0.0,24277.6,70460.31,31539.99,55397.03
2023-01-31,ES,Bancário,S3,PF,PF - Autônomo,-,-,PF - Mais de 3 a 5 salários mínimos          ,PF - Rural e agroindustrial,Com destinação específica,Prefixado,49,279428.66,306149.3,494662.69,465516.5,804582.09,0.0,0.0,2350339.24,0.0,8612.06
2023-01-31,SC,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio sob consignação de veículos automotores,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,46,133347.34,101430.1,62619.73,7447.96,0.0,0.0,61615.2,366460.33,85317.75,155680.84
2023-01-31,RS,Bancário,S2,PJ,-,PJ - Indústrias de transformação,PJ - Fabricação de esquadrias de metal,PJ - Médio                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,41468.79,105774.55,184932.32,0.0,0.0,0.0,0.0,332175.66,0.0,23955.22
2023-01-31,RO,Cooperativas,S4,PJ,-,PJ - Indústrias de transformação,"PJ - Matadouro - abate de reses sob contrato, exceto abate de suínos",PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,2759.99,1016.66,0.0,0.0,0.0,0.0,0.0,3776.65,0.0,0.0
2023-01-31,SP,Bancário,S1,PJ,-,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura","PJ - Horticultura, exceto morango",PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,26,71923.46,277418.53,539113.18,137603.81,0.0,0.0,7584.97,1033643.95,2075.07,569356.4
2023-01-31,RJ,Bancário,S2,PJ,-,PJ - Construção,PJ - Outras obras de acabamento da construção,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,7400.95,12953.06,4430.78,0.0,0.0,0.0,13594.62,38379.41,26808.15,36420.81
2023-01-31,SC,Bancário,S1,PJ,-,PJ - Indústrias de transformação,"PJ - Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário",PJ - Pequeno                                 ,PJ - Operações com recebíveis,Sem destinação específica,Prefixado,<= 15,157670.23,64869.04,29913.31,698.05,867.7,0.0,0.0,254018.33,0.0,2851.87
2023-01-31,MG,Cooperativas,S5,PJ,-,PJ - Informação e comunicação,PJ - Provedores de acesso às redes de comunicações,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Pós-fixado,<= 15,10133.88,19483.35,0.0,0.0,0.0,0.0,0.0,29617.23,0.0,0.0
2023-01-31,GO,Bancário,S1,PJ,-,PJ - Atividades administrativas e serviços complementares,"PJ - Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Flutuantes,125,780180.22,2630489.7,5617074.97,1174418.43,0.0,0.0,13005.94,10215169.26,7842.45,170254.41
2023-01-31,RJ,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de artigos de viagem,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,103,260888.14,224426.06,181463.03,592.54,0.0,0.0,27049.06,694418.83,48758.12,102001.18
2023-01-31,RN,Bancário,S1,PF,PF - Empregado de empresa privada,-,-,PF - Até 1 salário mínimo                    ,PF - Habitacional,Com destinação específica,Índices de preços,<= 15,3548.4,10225.68,24637.27,21175.28,66430.59,14765.04,0.0,140782.26,0.0,0.0
2023-01-31,SE,Bancário,S4,PJ,-,PJ - Construção,PJ - Construção de edifícios,PJ - Médio                                   ,PJ - Operações com recebíveis,Sem destinação específica,Flutuantes,<= 15,24709.56,74128.68,74121.03,0.0,0.0,0.0,0.0,172959.27,0.0,0.0
2023-01-31,PR,Bancário,S1,PJ,-,PJ - Indústrias de transformação,PJ - Fabricação de móveis com predominância de metal,PJ - Médio                                   ,PJ - Capital de giro,Sem destinação específica,Pós-fixado,<= 15,127210.44,339831.3,1147589.52,204367.21,0.0,0.0,0.0,1818998.47,0.0,0.0
2023-01-31,SP,Bancário,S4,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio atacadista de combustíveis realizado por transportador retalhista (TRR),PJ - Médio                                   ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,0.0,0.0,0.0,0.0,0.0,0.0,103766.01,103766.01,103766.01,103766.01
2023-01-31,ES,Bancário,S4,PF,PF - MEI,-,-,PF - Mais de 1 a 2 salários mínimos          ,PF - Veículos,Sem destinação específica,Prefixado,94,134337.73,231215.33,216097.18,8779.94,0.0,0.0,25946.98,616377.16,34883.61,72153.55
2023-01-31,PR,Não bancário,S3,PF,PF - Outros,-,-,PF - Mais de 3 a 5 salários mínimos          ,PF - Outros créditos,Sem destinação específica,Prefixado,87,53133.22,100433.74,79495.97,4487.4,0.0,0.0,74723.0,312273.33,111957.42,163041.0
2023-01-31,SC,Cooperativas,S4,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",PJ - Micro                                   ,PJ - Outros créditos,Sem destinação específica,Pós-fixado,<= 15,0.0,0.0,0.0,0.0,0.0,0.0,2267.99,2267.99,0.0,2267.99
2023-01-31,PR,Cooperativas,S5,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio a varejo de peças e acessórios usados para veículos automotores,PJ - Micro                                   ,PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos,Com destinação específica,Flutuantes,<= 15,22885.56,68688.66,184710.04,155502.03,36627.45,0.0,0.0,468413.74,0.0,0.0
2023-01-31,RJ,Não bancário,S4,PJ,-,"PJ - Atividades profissionais, científicas e técnicas","PJ - Atividades de produção de fotografias, exceto aérea e submarina",PJ - Micro                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,192,49411.88,26377.14,0.0,0.0,0.0,0.0,0.0,75789.02,0.0,0.0
2023-01-31,TO,Bancário,S1,PJ,-,"PJ - Artes, cultura, esporte e recreação",PJ - Produção musical,PJ - Micro                                   ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,1112.24,63.41,0.0,0.0,0.0,0.0,3101.07,4276.72,2508.95,2508.95
2023-01-31,PA,Cooperativas,S4,PJ,-,PJ - Informação e comunicação,PJ - Produção de filmes para publicidade,PJ - Pequeno                                 ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,6943.55,4518.14,0.0,0.0,0.0,0.0,0.0,11461.69,0.0,0.0
2023-01-31,RJ,Bancário,S1,PJ,-,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",-,PJ - Grande                                  ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,1781.84,0.0,0.0,0.0,0.0,0.0,0.0,1781.84,0.0,0.0
2023-01-31,AP,Bancário,S4,PJ,-,PJ - Atividades administrativas e serviços complementares,-,PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,114480.14,316520.06,675648.18,242812.71,0.0,0.0,0.0,1349461.09,0.0,0.0
2023-01-31,RS,Cooperativas,S5,PJ,-,PJ - Indústrias de transformação,"PJ - Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios",PJ - Pequeno                                 ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,11324.65,33929.89,59537.14,0.0,0.0,0.0,3356.33,108148.01,0.0,25670.15
2023-01-31,BA,Bancário,S4,PJ,-,"PJ - Transporte, armazenagem e correio",PJ - Transporte rodoviário de produtos perigosos,PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,47,2380038.18,7442130.41,15107767.24,6361611.0,0.0,0.0,223711.92,31515258.75,641093.4,692038.05
2023-01-31,MG,Bancário,S3,PJ,-,PJ - Informação e comunicação,PJ - Desenvolvimento de programas de computador sob encomenda,PJ - Médio                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,1651432.22,2877576.28,1749361.2,0.0,0.0,0.0,0.0,6278369.7,0.0,0.0
2023-01-31,BA,Bancário,S3,PJ,-,PJ - Alojamento e alimentação,PJ - Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,PJ - Micro                                   ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,6789.73,18160.86,34311.85,0.0,0.0,0.0,0.0,59262.44,0.0,0.0
2023-01-31,DF,Cooperativas,S5,PJ,-,"PJ - Atividades profissionais, científicas e técnicas",PJ - Marketing direto,PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Flutuantes,<= 15,747.1,12344.28,26636.81,7567.6,0.0,0.0,0.0,47295.79,0.0,0.0
2023-01-31,PA,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio atacadista de água mineral,PJ - Pequeno                                 ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,30234.75,66491.28,146850.3,24907.05,0.0,0.0,1417.47,269900.85,0.0,0.0
2023-01-31,RO,Bancário,S1,PF,PF - Servidor ou empregado público,-,-,PF - Mais de 2 a 3 salários mínimos          ,PF - Empréstimo sem consignação em folha,Sem destinação específica,Flutuantes,<= 15,6455.05,17019.36,31891.61,6542.85,0.0,0.0,1615.17,63524.04,0.0,0.0
2023-01-31,SC,Cooperativas,S3,PJ,-,PJ - Saúde humana e serviços sociais,PJ - Atividade odontológica,PJ - Micro                                   ,PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos,Com destinação específica,Flutuantes,<= 15,0.0,409.65,6511.68,8225.28,18164.16,0.0,0.0,33310.77,0.0,0.0
2023-01-31,RS,Não bancário,S3,PJ,-,PJ - Indústrias de transformação,"PJ - Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,1633.87,1701.46,0.0,0.0,0.0,0.0,799.68,4135.01,0.0,0.0
2023-01-31,RO,Cooperativas,S5,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio varejista de medicamentos veterinários,PJ - Pequeno                                 ,PJ - Outros créditos,Sem destinação específica,Prefixado,27,11203.04,9811.13,2428.6,0.0,0.0,0.0,23022.21,46464.98,16249.44,18253.67
2023-01-31,GO,Bancário,S1,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,"PJ - Serviços de instalação, manutenção e reparação de acessórios para veículos automotores",PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,62,173853.58,349313.21,366456.84,90842.58,0.0,0.0,94442.77,1074908.98,220621.87,275751.93
2023-01-31,ES,Não bancário,S4,PF,PF - Empresário,-,-,PF - Acima de 20 salários mínimos            ,PF - Veículos,Sem destinação específica,Prefixado,72,1023046.49,3251970.75,2331506.92,36436.58,0.0,0.0,12077.78,6655038.52,215810.72,219324.4
2023-01-31,DF,Bancário,S3,PJ,-,PJ - Construção,PJ - Instalação e manutenção elétrica,PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,31,108862.66,212228.01,186906.6,3047.0,97.75,415.78,64689.22,576247.02,92918.77,127669.27
2023-01-31,RN,Bancário,S1,PF,PF - Empresário,-,-,PF - Mais de 1 a 2 salários mínimos          ,PF - Cartão de crédito,Sem destinação específica,Outros indexadores,16,6338.62,7185.81,0.0,0.0,0.0,0.0,1430.47,14954.9,0.0,1751.14
2023-01-31,AC,Cooperativas,S4,PJ,-,"PJ - Transporte, armazenagem e correio","PJ - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",PJ - Micro                                   ,PJ - Capital de giro,Sem destinação específica,Prefixado,<= 15,2179.74,6539.22,8718.92,0.0,0.0,0.0,0.0,17437.88,0.0,0.0
2023-01-31,MG,Bancário,S3,PJ,-,PJ - Outras atividades de serviços,PJ - Atividades funerárias e serviços relacionados não especificados anteriormente,PJ - Micro                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,<= 15,6929.01,22925.87,0.0,0.0,0.0,0.0,0.0,29854.88,0.0,0.0
2023-01-31,MA,Bancário,S3,PJ,-,PJ - Indústrias extrativas,PJ - Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,PJ - Pequeno                                 ,PJ - Investimento,Sem destinação específica,Prefixado,<= 15,144807.1,360059.03,773061.36,458840.24,0.0,0.0,0.0,1736767.73,0.0,0.0
2023-01-31,PB,Bancário,S1,PJ,-,PJ - Construção,PJ - Construção de estações e redes de distribuição de energia elétrica,PJ - Médio                                   ,PJ - Outros créditos,Sem destinação específica,Prefixado,17,167371.63,245791.33,95417.81,0.0,0.0,0.0,0.0,508580.77,0.0,0.0
2023-01-31,GO,Bancário,S1,PJ,-,"PJ - Transporte, armazenagem e correio","PJ - Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",PJ - Pequeno                                 ,PJ - Operações com recebíveis,Sem destinação específica,Prefixado,<= 15,97399.66,0.0,0.0,0.0,0.0,0.0,0.0,97399.66,0.0,0.0
2023-01-31,PB,Bancário,S3,PJ,-,PJ - Comércio; reparação de veículos automotores e motocicletas,PJ - Comércio a varejo de peças e acessórios novos para veículos automotores,PJ - Micro                                   ,PJ - Cheque especial e conta garantida,Sem destinação específica,Prefixado,<= 15,0.0,7.64,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0
2023-01-31,SP,Bancário,S1,PF,PF - Empresário,-,-,PF - Acima de 20 salários mínimos            ,PF - Veículos,Sem destinação específica,Prefixado,14504,152663383.6,367482360.12,488389097.63,80695407.93,342092.53,0.0,7193192.69,1096765534.5,18548869.11,26728356.6
2023-01-31,PR,Bancário,S3,PF,PF - Empresário,-,-,PF - Acima de 20 salários mínimos            ,PF - Empréstimo sem consignação em folha,Sem destinação específica,Flutuantes,444,2406452.86,17130840.11,29598802.02,151596595.44,7657579.21,0.0,636007.14,209026276.78,0.0,0.0
2023-01-31,SC,Cooperativas,S5,PJ,-,PJ - Indústrias de transformação,PJ - Fabricação de produtos cerâmicos refratários,PJ - Médio                                   ,PJ - Capital de giro,Sem destinação específica,Flutuantes,<= 15,37935.19,101650.23,78780.57,0.0,0.0,0.0,0.0,218365.99,0.0,0.0
